QuoteID,ReceivedDateKey,ReceivedDateTime,BrokerID,QuotingAgentID,LocationKey,PropertyProfileKey,BuildingValue,ContentsValue,SumInsured,PropertyAge,NumProperties,NumFloors,ClaimsCount5Yr,ClaimsAmount5Yr,RecentClaimIndicator,FloodRiskFlag,BushfireRiskFlag,TheftRiskFlag,HighRiskLocationFlag,RiskScore,RequestedCoverage,AssignedDateTime,RaterCompletedDateTime,RaterStatus,ProcessingDurationHours,ReworkAtRaterFlag
Q023047,20250824,2025-08-24 09:14:00,B0008,E0020,9,8,545586.73,135362.3,680949.03,8,1,2,2,5857.21,1,0,0,0,0,64.2,Building & Contents,2025-08-24 09:50:03.970356056,2025-08-24 16:41:18.434046803,Completed,6.85,0
Q023048,20250818,2025-08-18 08:02:00,B0002,E0021,11,81,3064935.13,783386.57,3848321.69,24,1,6,1,3270.49,1,1,0,0,1,87.6,Building & Contents,2025-08-18 10:07:04.301859386,2025-08-18 10:52:30.885740570,Completed,0.76,0
Q023049,20250812,2025-08-12 08:49:00,B0026,E0027,10,18,357921.06,63733.51,421654.57,36,1,1,0,0.0,0,0,0,0,0,52.5,Building & Contents,2025-08-12 16:38:57.355216697,2025-08-12 23:55:02.366011518,Completed,7.27,0
Q023050,20250812,2025-08-12 10:15:00,B0033,E0015,3,23,459009.13,124638.92,583648.05,4,1,2,0,0.0,0,0,0,0,1,46.0,Building & Contents,2025-08-12 14:01:23.391794590,2025-08-12 15:44:46.667552235,Completed,1.72,1
Q023051,20250818,2025-08-18 08:35:00,B0018,E0027,3,66,884135.11,194214.97,1078350.08,54,2,6,0,0.0,0,0,0,0,1,48.3,Building Only,2025-08-18 12:21:07.876053033,2025-08-18 20:05:51.076124278,Completed,7.75,0
Q023052,20250822,2025-08-22 15:42:00,B0020,E0043,3,23,296038.76,65954.47,361993.23,29,1,2,0,0.0,0,0,1,0,1,48.3,Building & Contents,2025-08-22 22:02:22.636680621,2025-08-23 00:57:01.770891259,Completed,2.91,0
Q023053,20250801,2025-08-01 09:49:00,B0040,E0020,15,23,276456.63,46221.02,322677.65,37,2,2,0,0.0,0,0,1,0,1,48.3,Building & Contents,2025-08-01 13:16:41.364127308,2025-08-01 19:08:58.585938902,Completed,5.87,0
Q023054,20250817,2025-08-17 10:22:00,B0009,E0026,7,8,503246.61,76584.18,579830.79,57,1,1,0,0.0,0,0,0,0,0,51.1,Building & Contents,2025-08-17 11:30:38.110942589,2025-08-17 18:13:52.718863828,Completed,6.72,0
Q023055,20250802,2025-08-02 10:09:00,B0027,E0038,3,91,536777.86,111640.07,648417.93,29,1,2,1,2322.95,1,0,0,0,0,55.1,Building & Contents,2025-08-02 12:46:43.560191107,2025-08-02 21:59:13.080473538,Completed,9.21,0
Q023056,20250826,2025-08-26 08:37:00,B0034,E0039,2,8,368691.43,65721.79,434413.22,33,1,2,0,0.0,0,0,1,0,1,57.3,Building & Contents,2025-08-26 09:27:07.003753315,2025-08-26 16:40:27.278350897,Completed,7.22,0
Q023057,20250810,2025-08-10 16:34:00,B0017,E0027,5,31,324004.11,106346.56,430350.67,62,1,1,0,0.0,0,0,0,0,0,43.8,Building & Contents,2025-08-10 17:04:28.885962244,2025-08-11 02:12:57.903929402,Completed,9.14,0
Q023058,20250809,2025-08-09 13:17:00,B0026,E0055,10,95,1776081.14,550109.59,2326190.73,5,1,7,1,8645.98,0,0,0,0,0,66.8,Building & Contents,2025-08-09 14:51:38.295814708,2025-08-09 16:31:15.065654054,Completed,1.66,0
Q023059,20250810,2025-08-10 14:35:00,B0038,E0020,8,88,1419083.36,524371.5,1943454.86,25,2,3,0,0.0,0,0,1,0,1,63.7,Building & Contents,2025-08-11 01:17:21.596611652,2025-08-11 05:42:46.457510176,Completed,4.42,0
Q023060,20250825,2025-08-25 13:57:00,B0036,E0003,7,6,444361.84,98026.88,542388.72,27,1,2,0,0.0,0,0,1,0,1,59.8,Building & Contents,2025-08-25 14:25:11.946819589,2025-08-25 19:25:40.446227846,Completed,5.01,0
Q023061,20250826,2025-08-26 15:07:00,B0025,E0016,6,97,2454230.53,784571.64,3238802.16,57,1,2,1,3488.08,1,1,0,0,1,70.3,Building & Contents,2025-08-26 18:41:16.146618148,2025-08-26 22:06:55.451828005,Completed,3.43,0
Q023062,20250821,2025-08-21 14:57:00,B0030,E0016,2,30,499306.03,126756.75,626062.78,59,1,2,0,0.0,0,0,0,0,0,47.9,Building Only,2025-08-21 16:43:49.998042904,2025-08-21 19:45:09.312215903,Completed,3.02,0
Q023063,20250823,2025-08-23 14:41:00,B0022,E0012,6,2,368788.66,112712.0,481500.66,43,1,1,0,0.0,0,1,1,0,1,58.8,Building & Contents,2025-08-23 21:02:29.725046767,2025-08-23 23:01:51.180096549,Completed,1.99,0
Q023064,20250814,2025-08-14 08:34:00,B0005,E0003,11,44,605644.62,85313.33,690957.95,44,2,2,1,5150.73,1,0,1,0,1,68.7,Contents Only,2025-08-14 22:46:43.852979149,2025-08-15 00:49:50.481422432,Completed,2.05,0
Q023065,20250810,2025-08-10 17:49:00,B0030,E0043,3,76,1353715.02,216694.59,1570409.61,38,1,2,0,0.0,0,0,0,0,0,68.7,Building Only,2025-08-10 19:46:30.182172740,2025-08-10 22:38:51.143896529,Completed,2.87,0
Q023066,20250802,2025-08-02 12:05:00,B0003,E0003,8,50,1283710.06,287429.73,1571139.79,62,2,4,0,0.0,0,0,0,0,0,49.8,Building & Contents,2025-08-02 13:58:36.522194126,2025-08-02 16:07:12.790751894,Completed,2.14,0
Q023067,20250811,2025-08-11 14:31:00,B0026,E0015,11,17,422697.9,98776.72,521474.62,45,1,2,0,0.0,0,0,0,0,0,48.1,Building & Contents,2025-08-12 02:29:30.855036114,2025-08-12 06:32:20.432923888,Completed,4.05,1
Q023068,20250810,2025-08-10 12:40:00,B0010,E0020,8,89,1192689.7,313736.76,1506426.46,7,5,1,1,11517.67,1,0,0,1,1,59.9,Building & Contents,2025-08-10 22:33:32.089482746,2025-08-11 03:13:32.454781650,Completed,4.67,0
Q023069,20250804,2025-08-04 17:42:00,B0008,E0016,8,57,1595281.24,396729.81,1992011.05,49,1,2,0,0.0,0,0,0,0,0,68.0,Building Only,2025-08-04 22:35:06.819233585,2025-08-05 01:22:18.401432107,Completed,2.79,0
Q023070,20250804,2025-08-04 09:58:00,B0042,E0015,8,14,351269.16,74386.9,425656.06,20,1,1,2,3945.57,0,0,0,0,0,56.0,Building & Contents,2025-08-04 12:49:21.626663638,2025-08-04 13:36:58.574634174,Completed,0.79,0
Q023071,20250814,2025-08-14 14:01:00,B0021,E0032,7,7,325700.4,87656.47,413356.87,40,1,1,1,4765.56,1,0,0,0,0,59.0,Building & Contents,2025-08-14 20:36:14.617725811,2025-08-15 00:27:57.504724421,Completed,3.86,0
Q023072,20250829,2025-08-29 11:47:00,B0017,E0043,4,92,643872.92,70688.97,714561.89,12,1,6,1,24955.36,1,0,0,1,0,60.4,Building Only,2025-08-30 16:22:57.153931350,2025-08-30 23:54:05.267173886,Completed,7.52,0
Q023073,20250824,2025-08-24 11:00:00,B0036,E0055,9,25,471204.51,73409.47,544613.98,42,1,1,0,0.0,0,0,0,0,0,37.4,Building & Contents,2025-08-24 13:43:25.174868855,2025-08-24 19:31:06.774942550,Completed,5.79,0
Q023074,20250802,2025-08-02 15:42:00,B0030,E0012,3,32,427295.22,66114.22,493409.45,16,1,2,0,0.0,0,0,0,0,0,43.6,Building & Contents,2025-08-02 19:34:29.027170943,2025-08-03 01:56:54.633287347,Completed,6.37,0
Q023075,20250806,2025-08-06 09:49:00,B0019,E0021,2,13,442217.78,88744.42,530962.2,11,1,2,0,0.0,0,0,1,0,1,45.0,Building Only,2025-08-06 09:57:53.497383891,2025-08-06 14:12:01.805032635,Completed,4.24,0
Q023076,20250806,2025-08-06 12:46:00,B0010,E0023,8,59,1801763.23,361335.26,2163098.49,9,1,4,1,9770.02,1,0,1,0,1,78.7,Building Only,2025-08-06 22:15:11.439037497,2025-08-07 03:35:34.342005052,Completed,5.34,0
Q023077,20250802,2025-08-02 12:46:00,B0020,E0001,1,55,1906057.67,483200.04,2389257.71,40,4,6,0,0.0,0,0,1,0,1,63.6,Building & Contents,2025-08-02 13:55:28.299852317,2025-08-02 15:38:10.031556373,Completed,1.71,0
Q023078,20250829,2025-08-29 17:54:00,B0034,E0033,2,82,4658830.97,1591636.73,6250467.7,55,1,7,0,0.0,0,0,1,0,1,84.6,Building & Contents,2025-08-29 20:11:35.417391057,2025-08-30 03:38:00.942864779,Completed,7.44,0
Q023079,20250811,2025-08-11 15:27:00,B0036,E0054,8,8,346501.72,113453.14,459954.86,31,1,1,0,0.0,0,0,0,0,0,43.6,Building & Contents,2025-08-11 17:26:06.848450388,2025-08-11 23:54:28.338759184,Completed,6.47,0
Q023080,20250808,2025-08-08 09:13:00,B0026,E0039,11,31,354341.31,101237.75,455579.06,37,1,2,0,0.0,0,1,0,0,1,65.9,Building & Contents,2025-08-08 14:41:39.215643845,2025-08-08 16:00:22.074325533,Completed,1.31,0
Q023081,20250824,2025-08-24 10:38:00,B0040,E0020,14,4,495958.01,117586.08,613544.09,10,1,1,0,0.0,0,0,0,0,0,34.5,Building & Contents,2025-08-24 11:25:54.860950577,2025-08-24 12:41:43.665859529,Completed,1.26,0
Q023082,20250819,2025-08-19 17:11:00,B0019,E0043,3,17,489992.07,152780.01,642772.08,16,1,1,0,0.0,0,0,0,0,0,55.8,Building & Contents,2025-08-19 17:21:52.290834847,2025-08-19 18:57:26.509244135,Completed,1.59,0
Q023083,20250815,2025-08-15 14:04:00,B0018,E0027,3,8,251044.47,83190.51,334234.98,17,1,2,0,0.0,0,0,0,0,0,31.3,Building & Contents,2025-08-15 21:23:56.838069962,2025-08-16 03:30:43.954494103,Completed,6.11,0
Q023084,20250803,2025-08-03 17:10:00,B0018,E0054,3,99,2064370.26,332589.52,2396959.78,34,3,4,2,13991.43,1,0,0,0,0,73.7,Building & Contents,2025-08-03 20:33:23.109291013,,Duplicate,,0
Q023085,20250821,2025-08-21 17:31:00,B0021,E0015,7,3,759319.59,195704.51,955024.1,51,1,2,1,88707.85,0,0,0,0,0,45.8,Contents Only,2025-08-21 18:05:00.782212250,2025-08-21 19:36:13.344188948,Completed,1.52,0
Q023086,20250817,2025-08-17 15:44:00,B0018,E0052,1,42,1575338.65,408123.04,1983461.68,62,1,6,2,8832.53,0,0,0,1,0,69.8,Building & Contents,2025-08-17 16:59:23.773294386,2025-08-17 17:53:42.124942172,Completed,0.91,0
Q023087,20250819,2025-08-19 15:08:00,B0040,E0020,15,24,286449.05,46491.83,332940.88,50,1,1,0,0.0,0,0,0,0,0,49.7,Building & Contents,2025-08-19 19:07:36.404732855,2025-08-19 22:06:10.259712086,Completed,2.98,1
Q023088,20250804,2025-08-04 13:56:00,B0022,E0012,4,28,243481.23,39736.41,283217.63,34,1,1,2,12913.81,0,1,0,0,1,56.1,Building & Contents,2025-08-04 22:54:47.066212664,2025-08-05 02:46:46.751344175,Completed,3.87,0
Q023089,20250823,2025-08-23 12:54:00,B0002,E0021,11,4,347262.2,84972.25,432234.46,51,1,2,0,0.0,0,0,1,0,1,59.6,Contents Only,2025-08-23 13:17:51.481834279,2025-08-23 14:26:28.145937867,Completed,1.14,0
Q023090,20250811,2025-08-11 08:35:00,B0030,E0050,1,26,394746.79,61310.2,456056.99,47,1,1,1,32506.24,1,0,0,0,0,50.3,Building & Contents,2025-08-11 14:32:18.039136909,2025-08-11 18:35:03.806703351,Completed,4.05,0
Q023091,20250823,2025-08-23 17:47:00,B0008,E0003,7,6,517694.96,112340.5,630035.45,7,1,1,1,63449.0,0,0,0,0,0,50.7,Building Only,2025-08-23 20:03:45.201628687,2025-08-23 23:39:37.593916607,Completed,3.6,0
Q023092,20250802,2025-08-02 13:51:00,B0030,E0023,2,25,519966.36,79179.9,599146.26,20,1,2,1,5899.37,0,0,0,0,0,45.0,Building & Contents,2025-08-02 18:54:37.971390259,2025-08-03 04:40:07.320203234,Completed,9.76,0
Q023093,20250819,2025-08-19 11:40:00,B0025,E0032,5,11,212420.25,64170.06,276590.3,56,1,2,1,43990.16,1,0,1,0,1,53.2,Building & Contents,2025-08-19 12:32:37.912815413,2025-08-19 16:55:48.899702598,Completed,4.39,0
Q023094,20250814,2025-08-14 14:23:00,B0026,E0038,11,36,493411.34,80393.51,573804.85,60,1,2,1,28216.24,0,0,1,0,1,61.1,Building & Contents,2025-08-14 22:32:37.831949597,2025-08-15 05:30:52.210562395,Completed,6.97,0
Q023095,20250803,2025-08-03 09:45:00,B0012,E0039,8,44,765630.49,338113.1,1103743.59,52,4,4,1,23816.29,0,0,0,0,0,57.6,Building & Contents,2025-08-03 11:11:37.898219603,2025-08-03 13:12:44.968146762,Completed,2.02,0
Q023096,20250815,2025-08-15 17:05:00,B0011,E0021,8,32,375585.37,122134.16,497719.53,53,1,1,2,38639.28,0,0,0,0,0,62.0,Building & Contents,2025-08-15 21:25:54.799921179,2025-08-15 23:12:44.419504119,Completed,1.78,0
Q023097,20250809,2025-08-09 12:15:00,B0041,E0026,11,57,776762.69,214507.76,991270.45,0,1,7,0,0.0,0,0,0,0,0,47.1,Building & Contents,2025-08-09 16:02:36.086505623,2025-08-09 21:51:34.569211254,Completed,5.82,0
Q023098,20250813,2025-08-13 11:40:00,B0008,E0003,9,76,714187.44,236634.12,950821.56,39,1,7,1,5303.44,1,0,0,0,0,66.5,Building Only,2025-08-13 16:00:19.063153197,2025-08-13 23:32:39.946012951,Completed,7.54,0
Q023099,20250827,2025-08-27 11:00:00,B0034,E0003,2,45,1213286.96,178622.69,1391909.65,55,1,5,0,0.0,0,0,1,0,1,68.2,Building & Contents,2025-08-27 13:19:23.867140321,2025-08-27 17:25:57.791578561,Completed,4.11,0
Q023100,20250803,2025-08-03 10:03:00,B0017,E0001,6,45,814979.04,222290.23,1037269.26,11,3,4,0,0.0,0,0,1,0,1,73.4,Contents Only,2025-08-03 10:25:39.874842721,2025-08-03 13:17:03.346140324,Completed,2.86,0
Q023101,20250805,2025-08-05 10:53:00,B0011,E0026,7,4,445739.95,92916.33,538656.27,1,1,1,1,10317.13,0,0,0,0,0,40.2,Building & Contents,2025-08-05 12:29:40.897407801,2025-08-05 18:02:02.497790339,Completed,5.54,0
Q023102,20250803,2025-08-03 17:18:00,B0025,E0032,4,19,354833.22,76523.24,431356.46,25,1,2,0,0.0,0,0,0,1,0,40.0,Building & Contents,2025-08-03 18:32:23.264602308,2025-08-03 21:56:19.742969834,Completed,3.4,0
Q023103,20250829,2025-08-29 16:17:00,B0036,E0038,8,14,328844.05,100842.86,429686.91,18,1,1,1,2983.58,1,0,0,0,0,50.6,Building & Contents,2025-08-29 18:49:53.169028630,2025-08-29 21:09:51.503626102,Completed,2.33,0
Q023104,20250813,2025-08-13 13:49:00,B0033,E0043,3,34,286362.85,58166.99,344529.84,53,1,1,0,0.0,0,0,0,0,0,38.8,Building & Contents,2025-08-14 01:12:27.680277420,2025-08-14 05:14:23.855029705,Completed,4.03,0
Q023105,20250808,2025-08-08 15:03:00,B0042,E0032,7,48,1300495.12,304887.93,1605383.06,13,1,1,0,0.0,0,0,0,0,0,55.1,Building & Contents,2025-08-08 20:15:18.966435930,2025-08-08 23:23:48.157111181,Completed,3.14,0
Q023106,20250811,2025-08-11 13:33:00,B0007,E0027,1,16,249911.96,40640.44,290552.4,43,1,1,1,13611.61,1,1,1,0,1,73.7,Building & Contents,2025-08-11 14:32:36.830320620,2025-08-11 18:11:30.893273569,Completed,3.65,0
Q023107,20250806,2025-08-06 08:26:00,B0041,E0020,11,18,408042.88,92913.52,500956.4,14,1,2,0,0.0,0,0,0,0,0,42.7,Building & Contents,2025-08-06 09:14:35.546898974,,Abandoned,,0
Q023108,20250823,2025-08-23 10:31:00,B0021,E0027,9,9,394027.55,67271.06,461298.61,51,1,2,0,0.0,0,0,0,0,0,50.2,Building & Contents,2025-08-23 10:32:33.328055142,2025-08-23 12:11:11.721087089,Completed,1.64,0
Q023109,20250815,2025-08-15 14:21:00,B0019,E0027,1,4,501074.17,144477.96,645552.13,56,1,2,2,7650.07,1,0,0,0,0,69.1,Building & Contents,2025-08-15 16:03:24.575450114,2025-08-15 20:10:38.965409110,Completed,4.12,0
Q023110,20250813,2025-08-13 14:47:00,B0034,E0032,2,58,700835.42,148246.18,849081.61,57,1,2,1,1819.29,1,0,0,0,1,69.0,Building & Contents,2025-08-13 14:52:02.094695694,2025-08-13 16:29:40.309792983,Completed,1.63,0
Q023111,20250803,2025-08-03 17:36:00,B0022,E0055,6,39,248149.51,83211.43,331360.94,22,1,2,1,24165.28,1,1,1,0,1,64.5,Building & Contents,2025-08-04 01:26:22.900641843,2025-08-04 05:35:44.143010039,Completed,4.16,0
Q023112,20250822,2025-08-22 14:15:00,B0036,E0001,7,60,500122.71,137731.08,637853.79,46,1,2,1,3924.08,1,0,1,0,1,67.5,Building & Contents,2025-08-22 16:59:24.488060169,2025-08-23 01:42:23.269960823,Completed,8.72,0
Q023113,20250814,2025-08-14 16:20:00,B0019,E0052,2,31,413938.84,92854.92,506793.75,39,1,2,0,0.0,0,0,1,0,1,61.6,Building & Contents,2025-08-14 19:42:09.650395115,2025-08-14 23:53:43.370400046,Completed,4.19,0
Q023114,20250816,2025-08-16 08:08:00,B0008,E0032,8,58,1153176.68,460273.71,1613450.39,26,1,7,0,0.0,0,0,0,0,0,52.8,Building & Contents,2025-08-16 09:37:36.182799386,2025-08-16 13:07:40.499028227,Completed,3.5,0
Q023115,20250825,2025-08-25 10:54:00,B0019,E0031,1,38,494441.14,110965.85,605406.99,23,1,2,0,0.0,0,0,0,0,0,48.8,Building & Contents,2025-08-25 12:25:04.353775191,2025-08-25 17:30:36.040250168,Completed,5.09,0
Q023116,20250813,2025-08-13 10:47:00,B0036,E0032,8,30,640469.13,164711.6,805180.74,25,3,2,0,0.0,0,0,0,0,0,34.4,Building Only,2025-08-13 11:36:20.492044022,2025-08-13 12:16:00.710678755,Completed,0.66,0
Q023117,20250824,2025-08-24 17:05:00,B0036,E0026,8,8,314605.58,99412.38,414017.96,44,1,2,0,0.0,0,0,0,0,0,45.8,Building & Contents,2025-08-24 17:56:35.513905082,2025-08-24 21:01:24.588871760,Completed,3.08,0
Q023118,20250825,2025-08-25 10:00:00,B0025,E0026,6,33,402854.73,124280.48,527135.21,17,1,1,0,0.0,0,1,0,0,1,50.8,Building & Contents,2025-08-25 12:29:54.446463407,2025-08-25 16:31:09.285049236,Completed,4.02,0
Q023119,20250831,2025-08-31 12:10:00,B0017,E0039,6,11,681912.21,231618.66,913530.86,64,3,1,0,0.0,0,1,0,0,1,48.0,Building & Contents,2025-08-31 15:35:00.996162711,2025-08-31 18:40:28.418607138,Completed,3.09,0
Q023120,20250828,2025-08-28 14:16:00,B0007,E0027,3,59,2856051.6,1222759.09,4078810.69,35,1,2,0,0.0,0,1,0,0,1,76.7,Building Only,2025-08-28 14:50:17.463290781,2025-08-28 22:03:54.999983074,Completed,7.23,0
Q023121,20250802,2025-08-02 14:33:00,B0006,E0032,11,16,271113.88,50386.99,321500.87,43,1,2,1,12287.52,0,0,1,0,1,53.3,Building & Contents,2025-08-02 23:33:51.755219972,2025-08-03 03:01:36.481871108,Completed,3.46,0
Q023122,20250819,2025-08-19 15:16:00,B0035,E0015,2,32,280743.99,53230.01,333974.0,42,1,1,1,3134.93,0,0,0,0,0,65.9,Building & Contents,2025-08-19 17:14:00.384059651,2025-08-19 20:02:59.018022935,Completed,2.82,0
Q023123,20250828,2025-08-28 08:46:00,B0017,E0003,6,94,1593154.98,537366.01,2130521.0,18,3,2,0,0.0,0,0,0,0,0,66.2,Building & Contents,2025-08-28 08:55:40.581196940,2025-08-28 14:23:55.745087466,Completed,5.47,0
Q023124,20250806,2025-08-06 10:52:00,B0042,E0012,9,82,1473274.82,263988.11,1737262.92,34,1,1,1,14183.16,1,0,0,0,0,63.8,Building & Contents,2025-08-06 13:42:55.901358180,2025-08-06 16:23:50.056254577,Completed,2.68,0
Q023125,20250801,2025-08-01 13:46:00,B0041,E0055,10,18,295473.85,47351.7,342825.56,21,1,2,0,0.0,0,0,1,0,1,45.4,Building & Contents,2025-08-02 00:32:40.763604797,2025-08-02 05:41:57.464434855,Completed,5.15,0
Q023126,20250821,2025-08-21 08:48:00,B0030,E0023,2,76,4443485.66,1406482.45,5849968.11,61,1,4,0,0.0,0,0,0,0,1,63.5,Building & Contents,2025-08-21 18:05:57.454350839,2025-08-21 21:35:39.574541480,Completed,3.5,0
Q023127,20250826,2025-08-26 13:01:00,B0036,E0038,8,17,422233.6,144816.83,567050.43,55,1,2,0,0.0,0,0,1,0,1,56.8,Building & Contents,2025-08-26 15:17:10.859802069,2025-08-26 17:12:59.647000874,Completed,1.93,0
Q023128,20250807,2025-08-07 08:46:00,B0017,E0032,6,15,435306.29,85397.2,520703.49,59,1,1,0,0.0,0,1,0,0,1,44.1,Building Only,2025-08-07 16:18:26.048527729,2025-08-07 23:22:18.066329373,Completed,7.06,0
Q023129,20250803,2025-08-03 09:17:00,B0038,E0031,7,73,1118671.8,439240.1,1557911.9,49,1,3,0,0.0,0,0,0,0,0,65.2,Contents Only,2025-08-03 13:30:09.764113986,2025-08-03 20:36:57.607201769,Completed,7.11,0
Q023130,20250823,2025-08-23 10:44:00,B0040,E0039,15,7,661190.05,165741.18,826931.23,26,1,2,0,0.0,0,0,0,0,0,56.2,Building & Contents,2025-08-23 12:19:11.647693939,2025-08-23 15:24:45.274498724,Completed,3.09,0
Q023131,20250808,2025-08-08 12:45:00,B0026,E0019,10,15,497011.57,173122.02,670133.58,30,1,1,0,0.0,0,0,0,0,0,45.0,Building Only,2025-08-08 14:59:52.046779151,2025-08-08 20:50:14.753540746,Completed,5.84,0
Q023132,20250822,2025-08-22 13:41:00,B0036,E0027,7,58,1203699.16,171886.83,1375585.98,34,1,6,0,0.0,0,0,0,0,0,59.0,Building & Contents,2025-08-22 14:25:26.165691758,2025-08-22 18:36:31.433303578,Completed,4.18,0
Q023133,20250822,2025-08-22 13:53:00,B0025,E0032,5,38,452968.84,147709.05,600677.89,59,1,1,0,0.0,0,1,1,0,1,65.1,Building & Contents,2025-08-22 15:02:13.482719553,2025-08-22 22:11:52.160379961,Completed,7.16,0
Q023134,20250802,2025-08-02 14:33:00,B0025,E0021,4,34,785427.19,175253.43,960680.62,10,1,2,0,0.0,0,1,0,1,1,53.9,Building & Contents,2025-08-02 14:55:32.755297860,2025-08-02 17:06:09.595375414,Completed,2.18,0
Q023135,20250831,2025-08-31 14:27:00,B0038,E0052,9,85,1118038.07,245615.99,1363654.06,54,2,2,0,0.0,0,0,0,0,0,64.5,Building & Contents,2025-08-31 17:56:23.813261043,2025-08-31 18:53:56.214254739,Completed,0.96,0
Q023136,20250820,2025-08-20 11:53:00,B0020,E0031,3,25,460356.25,114569.27,574925.52,1,1,1,0,0.0,0,0,0,0,0,41.5,Building Only,2025-08-20 12:27:31.052085955,2025-08-20 16:36:04.630549965,Completed,4.14,0
Q023137,20250830,2025-08-30 08:05:00,B0042,E0052,8,4,420381.29,110592.37,530973.65,55,1,2,0,0.0,0,0,0,0,1,49.2,Building & Contents,2025-08-30 14:55:55.494275325,2025-08-30 18:30:58.386536938,Completed,3.58,0
Q023138,20250826,2025-08-26 14:23:00,B0018,E0012,3,47,1233327.16,144910.02,1378237.18,19,1,6,1,10397.73,1,0,0,0,0,53.3,Building & Contents,2025-08-26 15:13:02.244952998,2025-08-26 18:46:27.808155734,Completed,3.56,0
Q023139,20250807,2025-08-07 13:43:00,B0030,E0052,3,60,1509026.28,353102.22,1862128.5,38,1,1,0,0.0,0,0,0,0,0,71.1,Building & Contents,2025-08-07 16:29:40.537881545,2025-08-07 21:05:25.185720076,Completed,4.6,1
Q023140,20250814,2025-08-14 17:34:00,B0021,E0003,7,76,1236634.97,421475.57,1658110.54,26,1,4,0,0.0,0,0,0,0,0,62.9,Building & Contents,2025-08-14 21:05:00.399540000,2025-08-15 06:35:48.491909083,Completed,9.51,0
Q023141,20250811,2025-08-11 08:23:00,B0002,E0015,11,46,1579652.76,695333.32,2274986.09,28,1,3,0,0.0,0,0,0,0,0,63.6,Building & Contents,2025-08-11 11:36:04.397758229,2025-08-11 15:38:17.399167118,Completed,4.04,0
Q023142,20250828,2025-08-28 14:23:00,B0001,E0020,10,4,641460.42,188404.46,829864.88,64,1,1,0,0.0,0,0,0,0,0,45.0,Building & Contents,2025-08-28 17:02:25.913124141,2025-08-28 20:28:19.059591536,Completed,3.43,0
Q023143,20250817,2025-08-17 14:55:00,B0027,E0023,3,26,472698.66,125896.66,598595.32,31,1,1,0,0.0,0,0,0,0,0,44.3,Building & Contents,2025-08-17 16:13:01.171078328,2025-08-17 18:34:06.586023393,Completed,2.35,0
Q023144,20250808,2025-08-08 12:19:00,B0017,E0054,4,12,352468.22,123185.75,475653.98,38,1,1,0,0.0,0,0,1,0,1,43.4,Building & Contents,2025-08-08 12:58:45.031859516,2025-08-08 22:51:34.667444470,Completed,9.88,0
Q023145,20250826,2025-08-26 11:45:00,B0017,E0003,4,77,1638803.75,603305.81,2242109.56,10,2,4,0,0.0,0,1,0,1,1,73.9,Building & Contents,2025-08-26 16:15:17.473336142,2025-08-26 19:49:06.634104214,Completed,3.56,0
Q023146,20250808,2025-08-08 16:26:00,B0027,E0033,1,10,186944.08,56382.52,243326.6,34,1,1,0,0.0,0,0,0,0,0,29.4,Building Only,2025-08-08 21:05:19.290461087,2025-08-08 23:47:45.783575345,Completed,2.71,0
Q023147,20250811,2025-08-11 11:04:00,B0017,E0055,4,37,611588.77,207154.44,818743.21,41,1,2,0,0.0,0,1,1,0,1,54.1,Building & Contents,2025-08-11 12:00:54.440943034,2025-08-11 14:40:34.215285154,Completed,2.66,0
Q023148,20250818,2025-08-18 14:09:00,B0008,E0055,9,23,501027.81,149644.73,650672.54,52,2,2,0,0.0,0,0,1,0,1,55.4,Building Only,2025-08-18 16:51:09.793150609,2025-08-18 17:51:38.634252013,Completed,1.01,0
Q023149,20250820,2025-08-20 13:12:00,B0042,E0020,8,20,719363.02,117140.61,836503.63,17,1,2,0,0.0,0,0,1,1,1,60.8,Building Only,2025-08-20 17:12:49.551420981,2025-08-20 23:06:40.921122377,Completed,5.9,0
Q023150,20250803,2025-08-03 09:55:00,B0019,E0032,2,75,1521012.49,461899.64,1982912.13,18,4,7,0,0.0,0,1,0,0,1,65.7,Building & Contents,2025-08-03 12:22:14.593874940,2025-08-03 17:49:08.076048085,Completed,5.45,0
Q023151,20250803,2025-08-03 08:12:00,B0030,E0023,2,39,555326.33,86556.24,641882.57,49,1,1,0,0.0,0,1,0,0,1,57.1,Building & Contents,2025-08-03 09:19:17.412523129,2025-08-03 17:09:00.915897731,Completed,7.83,0
Q023152,20250828,2025-08-28 08:23:00,B0001,E0033,10,21,411833.18,90773.95,502607.13,50,1,2,1,8028.8,1,1,1,0,1,64.4,Building Only,2025-08-28 08:25:28.340804082,,Duplicate,,0
Q023153,20250830,2025-08-30 13:32:00,B0030,E0039,3,34,166420.73,36846.3,203267.03,11,1,2,3,21809.14,0,0,0,0,0,47.5,Building & Contents,2025-08-30 13:50:48.324882615,2025-08-30 16:20:48.824964214,Completed,2.5,0
Q023154,20250803,2025-08-03 16:42:00,B0014,E0039,7,42,2089136.7,518270.05,2607406.75,40,2,2,1,23606.13,1,0,0,0,0,69.9,Building & Contents,2025-08-03 16:54:37.948866455,2025-08-04 01:05:14.142988039,Completed,8.18,0
Q023155,20250824,2025-08-24 15:49:00,B0010,E0016,8,25,456671.43,93779.45,550450.88,10,1,1,0,0.0,0,0,1,0,1,57.9,Building & Contents,2025-08-24 17:25:57.731692941,2025-08-25 02:10:25.015698114,Completed,8.74,0
