ReviewID,QuoteID,QuotingAgentID,ReviewerID,ReviewDate,ReviewSequence,ErrorFound,ErrorCategoryID,ErrorSeverity,ReworkRequired,ErrorResolved,ReworkDurationHours,FirstTimeRight
REV026154,Q026507,E0012,E0005,2025-10-10,1,True,ERR15,Low,False,True,,False
REV026155,Q018143,E0039,E0042,2025-05-16,1,True,ERR13,Low,False,True,,False
REV026156,Q032332,E0023,E0030,2026-01-18,1,True,ERR07,High,True,True,6.0,False
REV026157,Q032332,E0023,E0030,2026-01-19,2,False,,,False,True,,False
REV026158,Q039211,E0025,E0037,2026-04-09,1,False,,,False,True,,True
REV026159,Q029350,E0015,E0029,2025-11-05,1,False,,,False,True,,True
REV026160,Q040990,E0025,E0045,2026-05-30,1,False,,,False,True,,True
REV026161,Q019200,E0054,E0045,2025-05-21,1,True,ERR10,High,True,True,2.52,False
REV026162,Q019200,E0054,E0045,2025-05-21,2,False,,,False,True,,False
REV026163,Q008389,E0001,E0053,2024-11-26,1,False,,,False,True,,True
REV026164,Q002468,E0043,E0013,2024-08-10,1,False,,,False,True,,True
REV026165,Q041968,E0039,E0006,2026-05-28,1,False,,,False,True,,True
REV026166,Q003746,E0020,E0006,2024-09-23,1,False,,,False,True,,True
REV026167,Q037495,E0032,E0018,2026-03-10,1,True,ERR06,Critical,True,True,1.55,False
REV026168,Q037495,E0032,E0018,2026-03-11,2,False,,,False,True,,False
REV026169,Q014012,E0033,E0013,2025-02-06,1,False,,,False,True,,True
REV026170,Q009051,E0038,E0035,2024-12-16,1,False,,,False,True,,True
REV026171,Q038019,E0021,E0042,2026-04-15,1,False,,,False,True,,True
REV026172,Q000336,E0016,E0013,2024-06-21,1,False,,,False,True,,True
REV026173,Q004425,E0020,E0053,2024-09-09,1,False,,,False,True,,True
REV026174,Q020212,E0031,E0018,2025-06-06,1,False,,,False,True,,True
REV026175,Q000341,E0016,E0035,2024-06-07,1,False,,,False,True,,True
REV026176,Q017393,E0055,E0005,2025-04-18,1,False,,,False,True,,True
REV026177,Q000294,E0055,E0051,2024-06-30,1,False,,,False,True,,True
REV026178,Q028302,E0016,E0037,2025-11-27,1,False,,,False,True,,True
REV026179,Q020526,E0001,E0028,2025-06-13,1,False,,,False,True,,True
REV026180,Q009985,E0020,E0037,2024-12-24,1,False,,,False,True,,True
REV026181,Q006979,E0019,E0013,2024-11-12,1,False,,,False,True,,True
REV026182,Q009479,E0003,E0051,2024-12-28,1,False,,,False,True,,True
REV026183,Q012287,E0039,E0053,2025-01-14,1,False,,,False,True,,True
REV026184,Q000955,E0016,E0053,2024-06-19,1,True,ERR06,Medium,True,True,4.01,False
REV026185,Q000955,E0016,E0053,2024-06-20,2,False,,,False,True,,False
REV026186,Q033000,E0054,E0051,2026-01-31,1,True,ERR07,Medium,True,True,0.48,False
REV026187,Q033000,E0054,E0051,2026-01-31,2,False,,,False,True,,False
REV026188,Q009725,E0012,E0018,2024-12-03,1,True,ERR13,Low,False,True,,False
REV026189,Q008548,E0055,E0042,2024-11-14,1,False,,,False,True,,True
REV026190,Q016013,E0012,E0037,2025-03-08,1,True,ERR15,Low,False,True,,False
REV026191,Q020177,E0038,E0037,2025-06-18,1,True,ERR11,Low,False,True,,False
REV026192,Q003078,E0050,E0035,2024-08-06,1,False,,,False,True,,True
REV026193,Q010966,E0016,E0018,2024-12-29,1,True,ERR02,Medium,True,True,7.5,False
REV026194,Q010966,E0016,E0018,2024-12-30,2,False,,,False,True,,False
REV026195,Q019570,E0031,E0018,2025-05-11,1,False,,,False,True,,True
REV026196,Q024203,E0033,E0042,2025-09-26,1,False,,,False,True,,True
REV026197,Q031235,E0026,E0037,2025-12-07,1,False,,,False,True,,True
REV026198,Q038409,E0027,E0037,2026-04-21,1,False,,,False,True,,True
REV026199,Q009077,E0025,E0013,2024-12-20,1,False,,,False,True,,True
REV026200,Q041982,E0055,E0028,2026-05-20,1,False,,,False,True,,True
REV026201,Q002019,E0016,E0028,2024-07-27,1,True,ERR12,Medium,True,True,3.16,False
REV026202,Q002019,E0016,E0028,2024-07-27,2,False,,,False,True,,False
REV026203,Q021510,E0015,E0029,2025-07-29,1,False,,,False,True,,True
REV026204,Q033122,E0050,E0006,2026-01-19,1,False,,,False,True,,True
REV026205,Q013692,E0033,E0028,2025-02-25,1,False,,,False,True,,True
REV026206,Q041320,E0054,E0042,2026-05-12,1,False,,,False,True,,True
REV026207,Q010647,E0052,E0037,2024-12-24,1,False,,,False,True,,True
REV026208,Q003123,E0032,E0042,2024-08-07,1,False,,,False,True,,True
REV026209,Q017776,E0038,E0018,2025-04-24,1,False,,,False,True,,True
REV026210,Q010831,E0020,E0030,2024-12-21,1,True,ERR13,Low,False,True,,False
REV026211,Q001323,E0038,E0051,2024-07-06,1,True,ERR07,Critical,True,True,2.11,False
REV026212,Q001323,E0038,E0051,2024-07-06,2,False,,,False,True,,False
REV026213,Q026087,E0020,E0051,2025-10-29,1,False,,,False,True,,True
REV026214,Q011004,E0019,E0042,2024-12-21,1,False,,,False,True,,True
REV026215,Q025995,E0021,E0013,2025-10-15,1,False,,,False,True,,True
REV026216,Q014631,E0023,E0035,2025-03-07,1,False,,,False,True,,True
REV026217,Q002871,E0038,E0051,2024-08-01,1,False,,,False,True,,True
REV026218,Q033533,E0015,E0013,2026-01-17,1,False,,,False,True,,True
REV026219,Q015784,E0012,E0030,2025-03-17,1,True,ERR07,Medium,True,True,1.36,False
REV026220,Q015784,E0012,E0030,2025-03-17,2,False,,,False,True,,False
REV026221,Q020546,E0019,E0005,2025-06-26,1,False,,,False,True,,True
REV026222,Q035197,E0025,E0006,2026-02-12,1,False,,,False,True,,True
REV026223,Q015587,E0027,E0053,2025-03-08,1,False,,,False,True,,True
REV026224,Q040159,E0032,E0051,2026-05-05,1,False,,,False,True,,True
REV026225,Q029456,E0032,E0030,2025-11-18,1,False,,,False,True,,True
REV026226,Q024983,E0043,E0006,2025-09-22,1,False,,,False,True,,True
REV026227,Q031857,E0003,E0051,2025-12-27,1,True,ERR04,High,True,True,0.25,False
REV026228,Q031857,E0003,E0051,2025-12-27,2,False,,,False,True,,False
REV026229,Q017812,E0032,E0013,2025-04-05,1,False,,,False,True,,True
REV026230,Q008939,E0027,E0051,2024-12-29,1,False,,,False,True,,True
REV026231,Q034165,E0003,E0006,2026-02-18,1,False,,,False,True,,True
REV026232,Q009922,E0003,E0006,2024-12-24,1,False,,,False,True,,True
REV026233,Q014304,E0032,E0037,2025-02-16,1,False,,,False,True,,True
REV026234,Q041205,E0055,E0042,2026-05-11,1,False,,,False,True,,True
REV026235,Q038790,E0015,E0005,2026-04-26,1,False,,,False,True,,True
REV026236,Q010544,E0031,E0037,2024-12-02,1,False,,,False,True,,True
REV026237,Q034712,E0038,E0028,2026-02-19,1,False,,,False,True,,True
REV026238,Q032639,E0003,E0053,2026-01-13,1,False,,,False,True,,True
REV026239,Q004122,E0054,E0018,2024-09-09,1,False,,,False,True,,True
REV026240,Q033526,E0039,E0006,2026-01-21,1,False,,,False,True,,True
REV026241,Q008674,E0025,E0018,2024-11-21,1,False,,,False,True,,True
REV026242,Q041036,E0055,E0029,2026-05-24,1,False,,,False,True,,True
REV026243,Q013563,E0038,E0037,2025-02-15,1,False,,,False,True,,True
REV026244,Q026755,E0015,E0030,2025-10-25,1,False,,,False,True,,True
REV026245,Q018008,E0015,E0018,2025-04-11,1,False,,,False,True,,True
REV026246,Q016858,E0032,E0030,2025-04-29,1,True,ERR13,Low,True,True,3.03,False
REV026247,Q016858,E0032,E0030,2025-04-29,2,False,,,False,True,,False
REV026248,Q017413,E0032,E0030,2025-04-13,1,False,,,False,True,,True
REV026249,Q028995,E0015,E0005,2025-11-15,1,False,,,False,True,,True
REV026250,Q033160,E0054,E0030,2026-01-03,1,False,,,False,True,,True
REV026251,Q017554,E0003,E0013,2025-04-23,1,False,,,False,True,,True
REV026252,Q001488,E0025,E0005,2024-07-13,1,False,,,False,True,,True
REV026253,Q022124,E0020,E0005,2025-07-27,1,False,,,False,True,,True
REV026254,Q037419,E0032,E0030,2026-03-05,1,False,,,False,True,,True
REV026255,Q007023,E0015,E0018,2024-11-04,1,False,,,False,True,,True
REV026256,Q004918,E0055,E0030,2024-09-05,1,False,,,False,True,,True
REV026257,Q017975,E0019,E0030,2025-04-10,1,False,,,False,True,,True
REV026258,Q010930,E0023,E0045,2024-12-23,1,False,,,False,True,,True
REV026259,Q005390,E0054,E0013,2024-10-20,1,False,,,False,True,,True
REV026260,Q031750,E0055,E0013,2025-12-19,1,False,,,False,True,,True
REV026261,Q022047,E0019,E0051,2025-07-24,1,False,,,False,True,,True
REV026262,Q028830,E0020,E0029,2025-11-04,1,False,,,False,True,,True
REV026263,Q016633,E0012,E0042,2025-04-20,1,False,,,False,True,,True
REV026264,Q029160,E0032,E0053,2025-11-09,1,True,ERR11,High,True,True,2.15,False
REV026265,Q029160,E0032,E0053,2025-11-10,2,False,,,False,True,,False
REV026266,Q018269,E0033,E0030,2025-05-16,1,False,,,False,True,,True
REV026267,Q041694,E0050,E0053,2026-05-31,1,False,,,False,True,,True
REV026268,Q029013,E0054,E0045,2025-11-23,1,False,,,False,True,,True
REV026269,Q017660,E0003,E0013,2025-04-01,1,False,,,False,True,,True
REV026270,Q033804,E0015,E0035,2026-01-22,1,False,,,False,True,,True
REV026271,Q034416,E0020,E0030,2026-02-17,1,False,,,False,True,,True
REV026272,Q025467,E0003,E0030,2025-09-01,1,False,,,False,True,,True
REV026273,Q032857,E0039,E0005,2026-01-30,1,True,ERR04,High,True,True,0.54,False
REV026274,Q032857,E0039,E0005,2026-01-30,2,False,,,False,True,,False
REV026275,Q028023,E0039,E0013,2025-11-05,1,False,,,False,True,,True
REV026276,Q027685,E0031,E0030,2025-10-25,1,False,,,False,True,,True
REV026277,Q038771,E0012,E0053,2026-04-05,1,False,,,False,True,,True
REV026278,Q041329,E0020,E0029,2026-05-11,1,False,,,False,True,,True
REV026279,Q019425,E0032,E0028,2025-05-01,1,False,,,False,True,,True
REV026280,Q011061,E0039,E0030,2025-01-25,1,True,ERR12,Medium,True,True,2.54,False
REV026281,Q011061,E0039,E0030,2025-01-25,2,False,,,False,True,,False
REV026282,Q012955,E0032,E0037,2025-02-08,1,True,ERR07,Medium,True,True,4.04,False
REV026283,Q012955,E0032,E0037,2025-02-08,2,False,,,False,True,,False
REV026284,Q033904,E0054,E0028,2026-01-16,1,False,,,False,True,,True
REV026285,Q013241,E0016,E0013,2025-03-01,1,False,,,False,True,,True
REV026286,Q032869,E0033,E0051,2026-01-13,1,False,,,False,True,,True
REV026287,Q027682,E0021,E0035,2025-10-27,1,False,,,False,True,,True
REV026288,Q005954,E0019,E0005,2024-10-06,1,False,,,False,True,,True
REV026289,Q004324,E0032,E0005,2024-09-14,1,False,,,False,True,,True
REV026290,Q022131,E0052,E0018,2025-07-10,1,False,,,False,True,,True
REV026291,Q040130,E0032,E0029,2026-05-15,1,False,,,False,True,,True
REV026292,Q013111,E0019,E0029,2025-02-25,1,False,,,False,True,,True
REV026293,Q013234,E0055,E0005,2025-02-04,1,False,,,False,True,,True
REV026294,Q039249,E0043,E0006,2026-04-12,1,False,,,False,True,,True
REV026295,Q033964,E0026,E0018,2026-02-10,1,False,,,False,True,,True
REV026296,Q022584,E0032,E0030,2025-07-22,1,False,,,False,True,,True
REV026297,Q014226,E0043,E0029,2025-02-27,1,False,,,False,True,,True
REV026298,Q040640,E0015,E0006,2026-05-19,1,False,,,False,True,,True
REV026299,Q017476,E0016,E0035,2025-04-21,1,False,,,False,True,,True
REV026300,Q025159,E0012,E0030,2025-09-23,1,True,ERR04,Low,False,True,,False
REV026301,Q026220,E0015,E0028,2025-10-03,1,False,,,False,True,,True
REV026302,Q041118,E0027,E0030,2026-05-09,1,False,,,False,True,,True
REV026303,Q013901,E0055,E0028,2025-02-17,1,True,ERR05,Low,False,True,,False
REV026304,Q012350,E0052,E0006,2025-01-14,1,False,,,False,True,,True
REV026305,Q007021,E0027,E0035,2024-11-23,1,False,,,False,True,,True
REV026306,Q015144,E0054,E0006,2025-03-19,1,False,,,False,True,,True
REV026307,Q015375,E0023,E0035,2025-03-24,1,True,ERR05,High,True,True,1.46,False
REV026308,Q015375,E0023,E0035,2025-03-24,2,False,,,False,True,,False
REV026309,Q020108,E0019,E0030,2025-06-20,1,False,,,False,True,,True
REV026310,Q035366,E0050,E0030,2026-02-08,1,False,,,False,True,,True
REV026311,Q036259,E0038,E0051,2026-03-12,1,False,,,False,True,,True
REV026312,Q017866,E0026,E0037,2025-04-20,1,True,ERR06,Low,False,True,,False
REV026313,Q015820,E0025,E0035,2025-03-13,1,False,,,False,True,,True
REV026314,Q028645,E0055,E0018,2025-11-09,1,False,,,False,True,,True
REV026315,Q023538,E0043,E0028,2025-08-06,1,False,,,False,True,,True
REV026316,Q009410,E0019,E0045,2024-12-17,1,False,,,False,True,,True
REV026317,Q013573,E0015,E0005,2025-02-28,1,False,,,False,True,,True
REV026318,Q027220,E0039,E0005,2025-10-07,1,True,ERR14,Low,False,True,,False
REV026319,Q014656,E0019,E0006,2025-03-29,1,False,,,False,True,,True
REV026320,Q026257,E0026,E0045,2025-10-20,1,False,,,False,True,,True
REV026321,Q011219,E0015,E0035,2025-01-08,1,True,ERR15,High,True,True,8.36,False
REV026322,Q011219,E0015,E0035,2025-01-09,2,False,,,False,True,,False
REV026323,Q031794,E0015,E0018,2025-12-03,1,False,,,False,True,,True
REV026324,Q017798,E0019,E0045,2025-04-17,1,False,,,False,True,,True
REV026325,Q041407,E0027,E0037,2026-05-09,1,False,,,False,True,,True
REV026326,Q028771,E0038,E0013,2025-11-02,1,False,,,False,True,,True
REV026327,Q011201,E0026,E0005,2025-01-24,1,False,,,False,True,,True
REV026328,Q017858,E0031,E0030,2025-04-22,1,False,,,False,True,,True
REV026329,Q008905,E0001,E0018,2024-12-16,1,False,,,False,True,,True
REV026330,Q029139,E0055,E0037,2025-11-13,1,False,,,False,True,,True
REV026331,Q025456,E0026,E0018,2025-09-16,1,True,ERR09,Critical,True,True,2.76,False
REV026332,Q025456,E0026,E0018,2025-09-16,2,False,,,False,True,,False
REV026333,Q018302,E0020,E0013,2025-05-10,1,False,,,False,True,,True
REV026334,Q021264,E0055,E0018,2025-07-13,1,False,,,False,True,,True
REV026335,Q016835,E0054,E0018,2025-04-08,1,False,,,False,True,,True
REV026336,Q019466,E0032,E0005,2025-05-07,1,False,,,False,True,,True
REV026337,Q026052,E0043,E0035,2025-10-17,1,True,ERR02,High,True,True,2.92,False
REV026338,Q026052,E0043,E0035,2025-10-17,2,False,,,False,True,,False
REV026339,Q002923,E0033,E0006,2024-08-26,1,False,,,False,True,,True
REV026340,Q010426,E0054,E0018,2024-12-19,1,False,,,False,True,,True
REV026341,Q025850,E0031,E0035,2025-10-18,1,False,,,False,True,,True
REV026342,Q031540,E0039,E0006,2025-12-18,1,False,,,False,True,,True
REV026343,Q018178,E0039,E0042,2025-05-06,1,True,ERR05,Critical,True,True,2.54,False
REV026344,Q018178,E0039,E0042,2025-05-06,2,False,,,False,True,,False
REV026345,Q005235,E0043,E0029,2024-10-11,1,False,,,False,True,,True
REV026346,Q009356,E0033,E0035,2024-12-09,1,False,,,False,True,,True
REV026347,Q020424,E0026,E0018,2025-06-06,1,False,,,False,True,,True
REV026348,Q004429,E0003,E0029,2024-09-16,1,False,,,False,True,,True
REV026349,Q037195,E0003,E0037,2026-03-22,1,False,,,False,True,,True
REV026350,Q020799,E0020,E0051,2025-06-16,1,False,,,False,True,,True
REV026351,Q013567,E0015,E0045,2025-02-28,1,False,,,False,True,,True
REV026352,Q033692,E0015,E0045,2026-01-08,1,False,,,False,True,,True
REV026353,Q015729,E0016,E0018,2025-03-23,1,False,,,False,True,,True
REV026354,Q011481,E0031,E0037,2025-01-18,1,False,,,False,True,,True
REV026355,Q016471,E0021,E0030,2025-04-04,1,True,ERR10,Medium,True,True,3.06,False
REV026356,Q016471,E0021,E0030,2025-04-05,2,True,ERR09,Medium,True,True,0.98,False
REV026357,Q039447,E0043,E0030,2026-04-13,1,True,ERR11,Low,False,True,,False
REV026358,Q014897,E0026,E0029,2025-03-10,1,True,ERR03,Medium,True,True,1.76,False
REV026359,Q014897,E0026,E0029,2025-03-10,2,False,,,False,True,,False
REV026360,Q014950,E0039,E0018,2025-03-08,1,True,ERR08,High,True,True,0.58,False
REV026361,Q014950,E0039,E0018,2025-03-08,2,False,,,False,True,,False
REV026362,Q019027,E0039,E0037,2025-05-25,1,False,,,False,True,,True
REV026363,Q019718,E0054,E0053,2025-05-24,1,False,,,False,True,,True
REV026364,Q028586,E0023,E0030,2025-11-29,1,False,,,False,True,,True
REV026365,Q012520,E0020,E0042,2025-01-22,1,True,ERR11,Low,False,True,,False
REV026366,Q035563,E0039,E0013,2026-02-18,1,True,ERR08,High,True,True,2.05,False
REV026367,Q035563,E0039,E0013,2026-02-19,2,False,,,False,True,,False
REV026368,Q015533,E0020,E0045,2025-03-14,1,False,,,False,True,,True
REV026369,Q005392,E0025,E0053,2024-10-18,1,False,,,False,True,,True
REV026370,Q019335,E0015,E0053,2025-05-11,1,False,,,False,True,,True
REV026371,Q012649,E0054,E0028,2025-01-02,1,True,ERR14,Critical,True,True,0.45,False
REV026372,Q012649,E0054,E0028,2025-01-02,2,False,,,False,True,,False
REV026373,Q015922,E0031,E0045,2025-03-12,1,False,,,False,True,,True
REV026374,Q005827,E0012,E0030,2024-10-06,1,False,,,False,True,,True
REV026375,Q000453,E0003,E0030,2024-06-16,1,True,ERR13,Low,False,True,,False
REV026376,Q018096,E0032,E0006,2025-05-25,1,False,,,False,True,,True
REV026377,Q035866,E0052,E0053,2026-03-01,1,False,,,False,True,,True
REV026378,Q039355,E0025,E0029,2026-04-21,1,False,,,False,True,,True
REV026379,Q019481,E0043,E0028,2025-05-26,1,False,,,False,True,,True
REV026380,Q035816,E0050,E0035,2026-03-27,1,False,,,False,True,,True
REV026381,Q030844,E0039,E0051,2025-12-09,1,False,,,False,True,,True
REV026382,Q019583,E0033,E0029,2025-05-08,1,False,,,False,True,,True
REV026383,Q002384,E0001,E0005,2024-08-17,1,True,ERR12,Medium,True,True,4.06,False
REV026384,Q002384,E0001,E0005,2024-08-17,2,True,ERR03,Critical,True,True,2.36,False
REV026385,Q007245,E0054,E0028,2024-11-22,1,True,ERR01,High,True,True,4.4,False
REV026386,Q007245,E0054,E0028,2024-11-22,2,False,,,False,True,,False
REV026387,Q005728,E0025,E0053,2024-10-26,1,False,,,False,True,,True
REV026388,Q035333,E0026,E0028,2026-02-15,1,False,,,False,True,,True
REV026389,Q040072,E0001,E0005,2026-05-11,1,False,,,False,True,,True
REV026390,Q036779,E0020,E0013,2026-03-20,1,False,,,False,True,,True
REV026391,Q016730,E0032,E0035,2025-04-18,1,False,,,False,True,,True
REV026392,Q019933,E0033,E0042,2025-05-28,1,False,,,False,True,,True
REV026393,Q030460,E0015,E0051,2025-12-29,1,True,ERR10,High,True,True,2.47,False
REV026394,Q030460,E0015,E0051,2025-12-29,2,False,,,False,True,,False
REV026395,Q025528,E0038,E0029,2025-09-30,1,True,ERR10,Low,False,True,,False
REV026396,Q040409,E0054,E0037,2026-05-12,1,False,,,False,True,,True
REV026397,Q015981,E0012,E0006,2025-03-09,1,False,,,False,True,,True
REV026398,Q021601,E0038,E0035,2025-07-15,1,False,,,False,True,,True
REV026399,Q006641,E0003,E0028,2024-10-18,1,True,ERR08,High,True,True,4.75,False
REV026400,Q006641,E0003,E0028,2024-10-19,2,False,,,False,True,,False
REV026401,Q028402,E0052,E0053,2025-11-03,1,False,,,False,True,,True
REV026402,Q022276,E0020,E0005,2025-07-25,1,False,,,False,True,,True
REV026403,Q026264,E0031,E0035,2025-10-06,1,False,,,False,True,,True
REV026404,Q015344,E0012,E0035,2025-03-29,1,True,ERR02,Medium,True,True,3.13,False
REV026405,Q015344,E0012,E0035,2025-03-30,2,True,ERR08,Low,True,True,0.5,False
REV026406,Q016679,E0033,E0030,2025-04-06,1,False,,,False,True,,True
REV026407,Q017244,E0003,E0029,2025-04-27,1,False,,,False,True,,True
REV026408,Q022751,E0031,E0053,2025-08-13,1,False,,,False,True,,True
REV026409,Q021722,E0012,E0042,2025-07-25,1,True,ERR06,Medium,True,True,4.67,False
REV026410,Q021722,E0012,E0042,2025-07-25,2,False,,,False,True,,False
REV026411,Q025152,E0027,E0053,2025-09-02,1,True,ERR07,Low,False,True,,False
REV026412,Q040187,E0031,E0030,2026-05-26,1,False,,,False,True,,True
REV026413,Q037409,E0026,E0037,2026-03-17,1,True,ERR13,Medium,True,False,1.51,False
REV026414,Q037409,E0026,E0037,2026-03-17,2,False,,,False,True,,False
REV026415,Q006938,E0020,E0018,2024-11-10,1,False,,,False,True,,True
REV026416,Q015893,E0039,E0045,2025-03-30,1,False,,,False,True,,True
REV026417,Q018793,E0003,E0005,2025-05-30,1,False,,,False,True,,True
REV026418,Q033267,E0038,E0006,2026-01-23,1,False,,,False,True,,True
REV026419,Q040815,E0038,E0005,2026-05-05,1,False,,,False,True,,True
REV026420,Q023306,E0027,E0028,2025-08-27,1,False,,,False,True,,True
REV026421,Q015500,E0052,E0029,2025-03-25,1,False,,,False,True,,True
REV026422,Q037706,E0032,E0042,2026-03-25,1,False,,,False,True,,True
REV026423,Q021713,E0043,E0018,2025-07-17,1,False,,,False,True,,True
REV026424,Q037078,E0031,E0005,2026-03-20,1,False,,,False,True,,True
REV026425,Q024116,E0039,E0018,2025-08-24,1,False,,,False,True,,True
REV026426,Q008041,E0015,E0042,2024-11-07,1,False,,,False,True,,True
REV026427,Q020797,E0020,E0042,2025-06-08,1,False,,,False,True,,True
REV026428,Q008487,E0021,E0035,2024-11-03,1,False,,,False,True,,True
REV026429,Q014802,E0033,E0029,2025-03-15,1,False,,,False,True,,True
REV026430,Q035018,E0016,E0051,2026-02-01,1,False,,,False,True,,True
REV026431,Q036291,E0052,E0030,2026-03-22,1,False,,,False,True,,True
REV026432,Q020089,E0038,E0028,2025-06-03,1,False,,,False,True,,True
REV026433,Q004169,E0019,E0013,2024-09-07,1,False,,,False,True,,True
REV026434,Q038295,E0003,E0018,2026-04-29,1,False,,,False,True,,True
REV026435,Q009208,E0043,E0042,2024-12-15,1,False,,,False,True,,True
REV026436,Q029721,E0003,E0035,2025-11-24,1,False,,,False,True,,True
REV026437,Q015117,E0038,E0030,2025-03-29,1,False,,,False,True,,True
REV026438,Q019951,E0027,E0030,2025-05-02,1,False,,,False,True,,True
REV026439,Q035253,E0026,E0045,2026-02-17,1,False,,,False,True,,True
REV026440,Q010430,E0052,E0037,2024-12-23,1,True,ERR11,Medium,True,True,4.78,False
REV026441,Q010430,E0052,E0037,2024-12-24,2,False,,,False,True,,False
REV026442,Q003799,E0003,E0051,2024-09-02,1,True,ERR07,Critical,True,True,1.7,False
REV026443,Q003799,E0003,E0051,2024-09-03,2,False,,,False,True,,False
REV026444,Q024306,E0012,E0045,2025-09-06,1,False,,,False,True,,True
REV026445,Q027117,E0019,E0037,2025-10-16,1,False,,,False,True,,True
REV026446,Q002344,E0032,E0006,2024-08-22,1,False,,,False,True,,True
REV026447,Q011852,E0027,E0045,2025-01-10,1,True,ERR05,High,True,True,4.93,False
REV026448,Q011852,E0027,E0045,2025-01-10,2,False,,,False,True,,False
REV026449,Q030136,E0023,E0006,2025-11-04,1,True,ERR06,Medium,True,True,0.12,False
REV026450,Q030136,E0023,E0006,2025-11-05,2,True,ERR04,Low,True,True,1.1,False
REV026451,Q002690,E0038,E0005,2024-08-06,1,False,,,False,True,,True
REV026452,Q019408,E0033,E0037,2025-05-21,1,False,,,False,True,,True
REV026453,Q023665,E0025,E0005,2025-08-10,1,False,,,False,True,,True
REV026454,Q007966,E0039,E0013,2024-11-11,1,False,,,False,True,,True
REV026455,Q004926,E0039,E0053,2024-09-25,1,False,,,False,True,,True
REV026456,Q014629,E0003,E0053,2025-03-31,1,True,ERR02,High,True,True,0.34,False
REV026457,Q014629,E0003,E0053,2025-04-01,2,False,,,False,True,,False
REV026458,Q010584,E0055,E0029,2024-12-21,1,False,,,False,True,,True
REV026459,Q026798,E0033,E0051,2025-10-21,1,False,,,False,True,,True
REV026460,Q003300,E0039,E0006,2024-08-20,1,False,,,False,True,,True
REV026461,Q011527,E0055,E0045,2025-01-17,1,False,,,False,True,,True
REV026462,Q000986,E0039,E0006,2024-06-09,1,False,,,False,True,,True
REV026463,Q004165,E0039,E0028,2024-09-03,1,False,,,False,True,,True
REV026464,Q040391,E0043,E0030,2026-05-18,1,False,,,False,True,,True
REV026465,Q024973,E0021,E0053,2025-09-22,1,False,,,False,True,,True
REV026466,Q027940,E0003,E0051,2025-11-14,1,False,,,False,True,,True
REV026467,Q037591,E0015,E0018,2026-03-02,1,False,,,False,True,,True
REV026468,Q017053,E0016,E0005,2025-04-19,1,False,,,False,True,,True
REV026469,Q031699,E0026,E0037,2025-12-05,1,False,,,False,True,,True
REV026470,Q033623,E0033,E0045,2026-01-14,1,False,,,False,True,,True
REV026471,Q010439,E0054,E0053,2024-12-27,1,False,,,False,True,,True
REV026472,Q024838,E0021,E0035,2025-09-08,1,False,,,False,True,,True
REV026473,Q007542,E0027,E0051,2024-11-06,1,True,ERR02,High,True,True,5.36,False
REV026474,Q007542,E0027,E0051,2024-11-06,2,False,,,False,True,,False
REV026475,Q025976,E0054,E0042,2025-10-07,1,False,,,False,True,,True
REV026476,Q039833,E0027,E0030,2026-04-21,1,False,,,False,True,,True
REV026477,Q007820,E0027,E0035,2024-11-06,1,True,ERR11,Critical,True,True,3.43,False
REV026478,Q007820,E0027,E0035,2024-11-06,2,False,,,False,True,,False
REV026479,Q011424,E0015,E0013,2025-01-19,1,True,ERR07,Medium,True,True,3.09,False
REV026480,Q011424,E0015,E0013,2025-01-19,2,False,,,False,True,,False
REV026481,Q001298,E0012,E0051,2024-07-06,1,False,,,False,True,,True
REV026482,Q038255,E0021,E0013,2026-04-22,1,True,ERR10,Medium,True,True,5.8,False
REV026483,Q038255,E0021,E0013,2026-04-22,2,False,,,False,True,,False
REV026484,Q039618,E0054,E0042,2026-04-12,1,False,,,False,True,,True
REV026485,Q008313,E0027,E0042,2024-11-13,1,False,,,False,True,,True
REV026486,Q041409,E0031,E0037,2026-05-06,1,False,,,False,True,,True
REV026487,Q041271,E0031,E0051,2026-05-28,1,False,,,False,True,,True
REV026488,Q023119,E0039,E0006,2025-08-31,1,True,ERR11,High,True,True,1.39,False
REV026489,Q023119,E0039,E0006,2025-08-31,2,False,,,False,True,,False
REV026490,Q002230,E0050,E0035,2024-07-25,1,False,,,False,True,,True
REV026491,Q039640,E0052,E0037,2026-04-07,1,False,,,False,True,,True
REV026492,Q004222,E0015,E0035,2024-09-11,1,False,,,False,True,,True
REV026493,Q041760,E0027,E0053,2026-05-29,1,True,ERR03,Medium,True,True,1.09,False
REV026494,Q041760,E0027,E0053,2026-05-29,2,False,,,False,True,,False
REV026495,Q010804,E0039,E0035,2024-12-24,1,False,,,False,True,,True
REV026496,Q001853,E0043,E0037,2024-07-24,1,True,ERR06,Critical,True,True,1.97,False
REV026497,Q001853,E0043,E0037,2024-07-24,2,False,,,False,True,,False
REV026498,Q000834,E0033,E0030,2024-06-21,1,False,,,False,True,,True
REV026499,Q039066,E0003,E0042,2026-04-04,1,True,ERR08,Low,False,True,,False
REV026500,Q032584,E0043,E0006,2026-01-23,1,False,,,False,True,,True
REV026501,Q023949,E0015,E0006,2025-08-18,1,False,,,False,True,,True
REV026502,Q005174,E0032,E0053,2024-10-28,1,False,,,False,True,,True
REV026503,Q008675,E0033,E0013,2024-11-16,1,False,,,False,True,,True
REV026504,Q015301,E0039,E0029,2025-03-27,1,False,,,False,True,,True
